Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.01  0.01 -100000000.00 
   1  0.01  0.01  0.01 
   2  0.01  0.01  0.01 
   3  0.02  0.01  0.01 
   4  0.01  0.01  0.02 
   5  0.02  0.01  0.02 
   6  0.02  0.03  0.02 
   7  0.01  0.03  0.02 
   8  0.04  0.08  0.02 
   9  0.03  0.06  0.04 
  10  0.10  0.06  0.04 
  11  0.04  0.05  0.10 
  12  0.03  0.05  0.10 
  13  0.04  0.09  0.10 
  14  0.22  0.08  0.10 
  15  0.01  0.10  0.22 
  16  0.04  0.29  0.22 
  17  0.03  0.29  0.22 
  18  0.17  0.29  0.22 
  19  0.04  0.29  0.22 
  20  0.06  0.26  0.22 
  21  0.06  0.28  0.22 
  22  0.27  0.47  0.22 
  23  0.06  0.38  0.27 
  24  0.31  0.28  0.27 
  25  0.03  0.29  0.31 
  26  0.05  0.35  0.31 
  27  0.06  0.47  0.31 
  28  0.06  0.54  0.31 
  29  0.13  0.60  0.31 
  30  0.20  0.43  0.31 
  31  0.07  0.46  0.31 
  32  0.06  0.44  0.31 
  33  0.22  0.52  0.31 
  34  0.12  0.50  0.31 
  35  0.17  0.62  0.31 
  36  0.09  0.76  0.31 
  37  0.06  0.96  0.31 
  38  0.21  0.63  0.31 
  39  0.14  1.12  0.31 
  40  0.13  1.28  0.31 
  41  0.09  0.53  0.31 
  42  0.12  1.10  0.31 
  43  0.28  0.21  0.31 
  44  0.51  0.32  0.31 
  45  0.13  0.96  0.51 
  46  0.19  1.22  0.51 
  47  0.32  0.27  0.51 
  48  0.19  0.51  0.51 
  49  0.25  0.54  0.51 
  50  0.11  0.98  0.51 
  51  0.15  1.08  0.51 
  52  0.19  0.98  0.51 
  53  0.22  0.95  0.51 
  54  0.45  0.62  0.51 
  55  0.17  1.02  0.51 
  56  0.10  0.93  0.51 
  57  0.34  0.74  0.51 
  58  0.38  0.82  0.51 
  59  0.23  0.50  0.51 
  60  0.13  0.36  0.51 
  61  0.59  0.26  0.51 
  62  0.33  0.23  0.59 
  63  0.33  0.25  0.59 
  64  0.18  0.37  0.59 
  65  0.31  0.36  0.59 
  66  0.36  0.24  0.59 
  67  0.59  0.25  0.59 
  68  0.32  0.21  0.59 
  69  0.76  0.15  0.59 
  70  0.37  0.17  0.76 
  71  0.77  0.17  0.76 
  72  1.30  0.21  0.77 
  73  0.35  0.15  1.30 
  74  0.47  0.12  1.30 
  75  0.29  0.12  1.30 
  76  0.32  0.10  1.30 
  77  0.46  0.17  1.30 
  78  0.49  0.18  1.30 
  79  0.43  0.20  1.30 
  80  0.55  0.14  1.30 
  81  0.57  0.14  1.30 
  82  0.35  0.13  1.30 
  83  0.80  0.16  1.30 
  84  0.30  0.13  1.30 
  85  0.73  0.11  1.30 
  86  0.69  0.12  1.30 
  87  0.44  0.20  1.30 
  88  0.70  0.15  1.30 
  89  0.50  0.14  1.30 
  90  0.71  0.14  1.30 
  91  0.29  0.17  1.30 
  92  0.60  0.18  1.30 
  93  0.83  0.21  1.30 
  94  1.24  0.18  1.30 
  95  0.75  0.21  1.30 
  96  1.13  0.22  1.30 
  97  0.53  0.22  1.30 
  98  1.05  0.27  1.30 
  99  0.84  0.34  1.30 
 100  0.45  0.39  1.30 
 101  0.71  0.55  1.30 
 102  0.80  0.56  1.30 
 103  1.02  0.70  1.30 
 104  0.89  0.66  1.30 
 105  0.91  0.61  1.30 
 106  1.01  0.75  1.30 
 107  0.94  0.50  1.30 
