Iter | Sampling Pol | Evaluation Pol | Best (Sampled) 
   0  0.67  0.67 -100000000.00 
   1  0.68  0.67  0.67 
   2  0.67  0.67  0.68 
   3  0.70  0.67  0.68 
   4  0.69  0.67  0.70 
   5  0.68  0.67  0.70 
   6  0.68  0.67  0.70 
   7  0.68  0.67  0.70 
   8  0.68  0.67  0.70 
   9  0.68  0.67  0.70 
  10  0.68  0.67  0.70 
  11  0.70  0.67  0.70 
  12  0.68  0.68  0.70 
  13  0.69  0.69  0.70 
  14  0.71  0.72  0.70 
  15  0.72  0.75  0.71 
  16  0.72  0.75  0.72 
  17  0.69  0.72  0.72 
  18  0.69  0.69  0.72 
  19  0.71  0.81  0.72 
  20  0.70  0.73  0.72 
  21  0.73  0.77  0.72 
  22  0.72  0.69  0.73 
  23  0.71  0.69  0.73 
  24  0.77  0.67  0.73 
  25  0.68  0.68  0.77 
  26  0.75  0.68  0.77 
  27  0.70  0.68  0.77 
  28  0.72  0.68  0.77 
  29  0.67  0.67  0.77 
  30  0.74  0.67  0.77 
  31  0.72  0.68  0.77 
  32  0.69  0.68  0.77 
  33  0.72  0.70  0.77 
  34  0.70  0.81  0.77 
  35  0.77  0.80  0.77 
  36  0.71  0.71  0.77 
  37  0.74  0.71  0.77 
  38  0.77  0.74  0.77 
  39  0.77  0.74  0.77 
  40  0.79  0.79  0.77 
  41  0.72  0.77  0.79 
  42  0.71  0.73  0.79 
  43  0.89  0.73  0.79 
  44  0.91  0.75  0.89 
  45  0.75  0.74  0.91 
  46  0.86  0.84  0.91 
  47  0.74  0.82  0.91 
  48  0.81  0.80  0.91 
  49  0.75  0.88  0.91 
  50  0.73  0.90  0.91 
  51  0.80  0.87  0.91 
  52  0.83  0.88  0.91 
  53  0.88  1.06  0.91 
  54  0.82  1.13  0.91 
  55  0.80  1.06  0.91 
  56  0.77  1.62  0.91 
  57  0.89  1.62  0.91 
  58  0.74  1.63  0.91 
  59  0.85  1.68  0.91 
  60  0.74  1.58  0.91 
  61  1.03  2.10  0.91 
  62  1.06  1.99  1.03 
  63  1.10  1.90  1.06 
  64  0.89  1.74  1.10 
  65  1.27  2.05  1.10 
  66  1.64  2.17  1.27 
  67  1.44  2.18  1.64 
  68  1.08  2.54  1.64 
  69  1.11  2.29  1.64 
  70  1.56  2.45  1.64 
  71  2.15  1.89  1.64 
  72  1.62  0.80  2.15 
  73  1.17  0.77  2.15 
  74  1.43  0.79  2.15 
  75  1.04  0.77  2.15 
  76  1.18  0.92  2.15 
  77  1.29  0.83  2.15 
  78  1.85  1.07  2.15 
  79  1.44  1.16  2.15 
  80  1.78  1.10  2.15 
  81  1.46  1.38  2.15 
  82  1.48  1.35  2.15 
  83  1.60  1.11  2.15 
  84  1.89  1.09  2.15 
  85  1.81  0.96  2.15 
  86  2.16  0.83  2.15 
  87  1.12  0.78  2.16 
  88  1.61  0.78  2.16 
  89  1.64  0.80  2.16 
  90  1.37  0.75  2.16 
  91  1.01  0.73  2.16 
  92  1.37  0.70  2.16 
  93  1.21  0.69  2.16 
  94  1.93  0.72  2.16 
  95  1.67  0.76  2.16 
  96  2.09  0.76  2.16 
  97  2.01  0.74  2.16 
  98  2.42  0.74  2.16 
  99  2.74  0.81  2.42 
 100  1.70  0.82  2.74 
 101  1.18  0.87  2.74 
 102  2.37  0.93  2.74 
 103  1.52  0.92  2.74 
 104  1.76  1.09  2.74 
 105  1.98  1.13  2.74 
 106  1.52  1.55  2.74 
 107  2.47  1.94  2.74 
 108  2.47  1.32  2.74 
 109  2.28  1.39  2.74 
 110  2.10  1.31  2.74 
 111  1.67  1.27  2.74 
 112  1.52  1.11  2.74 
 113  2.03  1.20  2.74 
 114  2.17  1.17  2.74 
 115  2.56  1.54  2.74 
 116  2.51  1.87  2.74 
 117  2.24  1.55  2.74 
 118  2.19  1.32  2.74 
 119  1.91  1.09  2.74 
 120  2.27  1.25  2.74 
 121  1.68  0.94  2.74 
 122  1.73  0.95  2.74 
 123  1.52  0.91  2.74 
 124  2.08  0.99  2.74 
 125  2.17  1.09  2.74 
 126  2.96  1.07  2.74 
 127  1.95  1.05  2.96 
 128  2.28  1.23  2.96 
 129  2.22  1.15  2.96 
 130  2.20  1.40  2.96 
 131  1.99  1.51  2.96 
 132  1.75  2.05  2.96 
 133  2.20  2.59  2.96 
 134  3.24  3.90  2.96 
 135  1.63  2.66  3.24 
 136  2.14  2.49  3.24 
 137  2.47  2.09  3.24 
 138  3.08  2.03  3.24 
 139  2.56  2.95  3.24 
 140  3.89  1.64  3.24 
 141  1.93  1.42  3.89 
 142  2.52  1.11  3.89 
 143  6.56  1.07  3.89 
 144  2.49  2.11  6.56 
 145  1.99  4.75  6.56 
 146  1.49  3.86  6.56 
 147  1.95  5.39  6.56 
 148  2.94  3.79  6.56 
 149  2.52  2.01  6.56 
 150  2.72  4.66  6.56 
 151  3.67  5.42  6.56 
 152  2.87  4.16  6.56 
 153  2.56  4.12  6.56 
 154  3.79  4.57  6.56 
 155  3.11  4.53  6.56 
 156  2.11  6.35  6.56 
 157  4.43  4.30  6.56 
 158  2.92  5.69  6.56 
 159  3.26  4.84  6.56 
 160  3.68  4.60  6.56 
 161  4.18  5.51  6.56 
 162  2.87  5.46  6.56 
 163  4.62  4.10  6.56 
 164  2.85  6.07  6.56 
 165  3.70  6.18  6.56 
 166  2.52  9.59  6.56 
 167  3.51  9.35  6.56 
 168  3.37  6.37  6.56 
 169  4.36  6.35  6.56 
 170  2.30  6.95  6.56 
 171  3.33  7.57  6.56 
 172  2.95  4.66  6.56 
 173  4.27  4.49  6.56 
 174  3.44  7.11  6.56 
 175  2.38  5.66  6.56 
 176  4.17  8.10  6.56 
 177  3.12  6.94  6.56 
 178  3.02  6.04  6.56 
 179  2.70  7.00  6.56 
 180  2.49  4.35  6.56 
 181  3.69  6.70  6.56 
 182  2.53  4.56  6.56 
 183  3.23  2.06  6.56 
 184  1.68  2.21  6.56 
 185  2.18  4.30  6.56 
 186  4.34  2.96  6.56 
 187  4.36  2.77  6.56 
 188  2.68  3.46  6.56 
 189  3.87  6.96  6.56 
 190  4.26  3.27  6.56 
 191  3.36  1.82  6.56 
 192  1.84  3.66  6.56 
 193  3.85  2.25  6.56 
 194  4.75  2.49  6.56 
 195  3.63  5.31  6.56 
 196  3.16  6.58  6.56 
 197  2.93  8.42  6.56 
 198  3.24  6.64  6.56 
 199  8.26  5.16  6.56 
 200  2.05  5.51  8.26 
 201  4.89  4.06  8.26 
 202  4.05  3.01  8.26 
 203  2.91  2.60  8.26 
 204  4.47  2.96  8.26 
 205  3.91  4.23  8.26 
 206  2.05  5.61  8.26 
 207  3.10  6.46  8.26 
 208  6.21  3.48  8.26 
 209  4.87  3.64  8.26 
 210  2.98  3.78  8.26 
 211  4.12  4.22  8.26 
 212  2.61  5.21  8.26 
 213  2.94  5.30  8.26 
 214  3.61  3.78  8.26 
 215  3.46  4.12  8.26 
 216  2.74  3.70  8.26 
 217  2.01  3.97  8.26 
 218  2.82  4.01  8.26 
 219  3.06  3.61  8.26 
 220  3.05  2.82  8.26 
 221  2.10  2.32  8.26 
 222  5.02  2.50  8.26 
 223  3.10  4.50  8.26 
 224 11.87  5.10  8.26 
 225  3.34  4.09 11.87 
 226  3.06  6.16 11.87 
 227  2.61  4.29 11.87 
 228  2.89  4.35 11.87 
 229  3.41  5.96 11.87 
 230  3.11  5.75 11.87 
 231  3.23  5.05 11.87 
 232  4.73  6.96 11.87 
 233  3.81  5.95 11.87 
 234  4.88  6.37 11.87 
 235  4.77  4.26 11.87 
 236  2.39  4.10 11.87 
 237  3.78  5.74 11.87 
 238  2.12  8.57 11.87 
